5.000000000000001776e+00 -1.550914344175214454e+00 5.925763358403790537e-01
4.992258226495764895e+00 -1.550067812067063233e+00 5.924760955026596720e-01
4.984522204457438654e+00 -1.549220415944681184e+00 5.923756275501641522e-01
4.976791933793642819e+00 -1.548372154434242365e+00 5.922749313587557518e-01
4.969067414415665240e+00 -1.547523026159625559e+00 5.921740063028633205e-01
4.961348646235117066e+00 -1.546673029742327010e+00 5.920728517549351810e-01
4.953635629164297782e+00 -1.545822163801480631e+00 5.919714670854753225e-01
4.945928363115887905e+00 -1.544970426953835130e+00 5.918698516629988804e-01
4.938226848003157698e+00 -1.544117817813769111e+00 5.917680048540550075e-01
4.930531083739784215e+00 -1.543264334993272202e+00 5.916659260231931228e-01
4.922841070240193240e+00 -1.542409977101971252e+00 5.915636145329971063e-01
4.915156807419099216e+00 -1.541554742747096807e+00 5.914610697440239040e-01
4.907478295191888051e+00 -1.540698630533503088e+00 5.913582910148434957e-01
4.899805533474424379e+00 -1.539841639063659784e+00 5.912552777020078087e-01
4.892138522183122618e+00 -1.538983766937652042e+00 5.911520291600477206e-01
4.884477261235033119e+00 -1.538125012753183141e+00 5.910485447414847160e-01
4.876821750547644108e+00 -1.537265375105563159e+00 5.909448237967930284e-01
4.869171990039062869e+00 -1.536404852587718972e+00 5.908408656744157383e-01
4.861527979628000651e+00 -1.535543443790188256e+00 5.907366697207570017e-01
4.853889719233682065e+00 -1.534681147301117932e+00 5.906322352801613995e-01
4.846257208775981873e+00 -1.533817961706267052e+00 5.905275616949249295e-01
4.838630448175264220e+00 -1.532953885588997700e+00 5.904226483052698038e-01
4.831009437352605573e+00 -1.532088917530287198e+00 5.903174944493603249e-01
4.823394176229593988e+00 -1.531223056108714120e+00 5.902120994632722439e-01
4.815784664728445463e+00 -1.530356299900465178e+00 5.901064626809999769e-01
4.808180902771966636e+00 -1.529488647479329888e+00 5.900005834344465017e-01
4.800582890283627613e+00 -1.528620097416707679e+00 5.898944610534210264e-01
4.792990627187545982e+00 -1.527750648281600787e+00 5.897880948656304412e-01
4.785404113408358029e+00 -1.526880298640610034e+00 5.896814841966590004e-01
4.777823348871431897e+00 -1.526009047057945267e+00 5.895746283699822010e-01
4.770248333502727256e+00 -1.525136892095414032e+00 5.894675267069479085e-01
4.762679067228854812e+00 -1.524263832312427125e+00 5.893601785267678084e-01
4.755115549977209533e+00 -1.523389866266005033e+00 5.892525831465336150e-01
4.747557781675597610e+00 -1.522514992510752174e+00 5.891447398811608949e-01
4.740005762252762267e+00 -1.521639209598891762e+00 5.890366480434452434e-01
4.732459491637913906e+00 -1.520762516080235160e+00 5.889283069439956719e-01
4.724918969761068510e+00 -1.519884910502200759e+00 5.888197158912731322e-01
4.717384196552882436e+00 -1.519006391409803092e+00 5.887108741915565435e-01
4.709855171944714591e+00 -1.518126957345657502e+00 5.886017811489484552e-01
4.702331895868606004e+00 -1.517246606849978807e+00 5.884924360653582820e-01
4.694814368257317128e+00 -1.516365338460580636e+00 5.883828382405056345e-01
4.687302589044353596e+00 -1.515483150712879201e+00 5.882729869719108828e-01
4.679796558164007081e+00 -1.514600042139893521e+00 5.881628815548931577e-01
4.672296275551088840e+00 -1.513716011272228990e+00 5.880525212825323811e-01
4.664801741141317848e+00 -1.512831056638101579e+00 5.879419054457057925e-01
4.657312954871127175e+00 -1.511945176763325183e+00 5.878310333330569737e-01
