4.508197643894217954e+00 4.120320095871381483e+00 1.872423422236450419e+00
3.183412211472251840e+00 4.101666227743807625e+00 1.881272284531280370e+00
2.460417531069644337e+00 4.083040296804948177e+00 1.890136209240967702e+00
2.005059023579882638e+00 4.064442662399853745e+00 1.899015029594126602e+00
1.691937208575797547e+00 4.045873683375966756e+00 1.907908577542736461e+00
1.463410419033059018e+00 4.027333718913991056e+00 1.916816683739125837e+00
1.289276236187963054e+00 4.008823126135144577e+00 1.925739178035385413e+00
1.152180499413362647e+00 3.990342263326576600e+00 1.934675888912746444e+00
1.041441925175989214e+00 3.971891487247293906e+00 1.943626643969653678e+00
9.501261266462122101e-01 3.953471153827541773e+00 1.952591269736111634e+00
8.735351097947083865e-01 3.935081619167430933e+00 1.961569591863167261e+00
8.083729734493249053e-01 3.916723237984431005e+00 1.970561434923559840e+00
7.522591661952771069e-01 3.898396364004639292e+00 1.979566622620615446e+00
7.034313489986424583e-01 3.880101350358793777e+00 1.988584977779541241e+00
6.605569478661673655e-01 3.861838551430007982e+00 1.997616322403936495e+00
6.226096789695049205e-01 3.843608313448803937e+00 2.006660477550823440e+00
5.887863288904930936e-01 3.825410989745707369e+00 2.015717263623207689e+00
5.584492715531337304e-01 3.807246929396912449e+00 2.024786500216799290e+00
5.310858884019418191e-01 3.789116480401375497e+00 2.033868006202998124e+00
5.062793648665407931e-01 3.771019989615069790e+00 2.042961599761995650e+00
4.836873082216477382e-01 3.752957802692566514e+00 2.052067098416041180e+00
4.630258473895381144e-01 3.734930264032292779e+00 2.061184319062762782e+00
4.440576421775002114e-01 3.716937716723918594e+00 2.070313078008599650e+00
4.265827246659852912e-01 3.698980502496918010e+00 2.079453191002327284e+00
4.104314218782275092e-01 3.681058961669913199e+00 2.088604473268664830e+00
3.954588280715432558e-01 3.663173433100568754e+00 2.097766739541969461e+00
3.815404447390443599e-01 3.645324254135812403e+00 2.106939804099983604e+00
3.685687103220072758e-01 3.627511760562425192e+00 2.116123480797645673e+00
3.564502147842229518e-01 3.609736286557875040e+00 2.125317583100921226e+00
3.451034463857322598e-01 3.591998164641409641e+00 2.134521924120669212e+00
3.344569556845536917e-01 3.574297725625420696e+00 2.143736316646501994e+00
3.244478493307573208e-01 3.556635298567043524e+00 2.152960573180640491e+00
3.150205465360096380e-01 3.539011211185087546e+00 2.162194505929261990e+00
3.061257463538377133e-01 3.521425788069594276e+00 2.171437927005176238e+00
2.977195650715518394e-01 3.503879353055140200e+00 2.180690648208924998e+00
2.897628120663447437e-01 3.486372227700738069e+00 2.189952481231454140e+00
2.822203787644812500e-01 3.468904731570439104e+00 2.199223237644957418e+00
2.750607206513049907e-01 3.451477182186574844e+00 2.208502728936415416e+00
2.682554162051200564e-01 3.434089894983151314e+00 2.217790766541018588e+00
2.617787897493698557e-01 3.416743183259593586e+00 2.227087161875461074e+00
2.556075876712622930e-01 3.399437358134939302e+00 2.236391726371078192e+00
2.497206993998971059e-01 3.382172728502701009e+00 2.245704271506807626e+00
2.440989160876672059e-01 3.364949600986297806e+00 2.255024608841961431e+00
2.387247211820051895e-01 3.347768279895189991e+00 2.264352550048802204e+00
2.335821080767324920e-01 3.330629067181238412e+00 2.273687906944952708e+00
2.286564208441647650e-01 3.313532262394730310e+00 2.283030491525679828e+00
2.239342147100533698e-01 3.296478162639807419e+00 2.292380115996048406e+00
2.194031334739559858e-01 3.279467062529341170e+00 2.301736592802932080e+00
2.150518015216253964e-01 3.262499254140047267e+00 2.311099734666778538e+00
2.108697284422695606e-01 3.245575026968419596e+00 2.320469354613079904e+00
2.068472245669046305e-01 3.228694667887880509e+00 2.329845266003493176e+00
2.029753259962724099e-01 3.211858461106948059e+00 2.339227282566653354e+00
1.992457278973076007e-01 3.195066688128085364e+00 2.348615218428670381e+00
1.956507250234504613e-01 3.178319627706982953e+00 2.358008888143346304e+00
1.921831585622774119e-01 3.161617555812108460e+00 2.367408106722107330e+00
1.888363685388650126e-01 3.144960745584495232e+00 2.376812689663627243e+00
1.856041511089923934e-01 3.128349467297840913e+00 2.386222452983151054e+00
1.824807201659650324e-01 3.111783988318945315e+00 2.395637213241485597e+00
1.794606727611611219e-01 3.095264573068510661e+00 2.405056787573648602e+00
1.765389579035286927e-01 3.078791482982395245e+00 2.414480993717169177e+00
1.737108483590036057e-01 3.062364976473270328e+00 2.423909650040022346e+00
1.709719151186404051e-01 3.045985308892759758e+00 2.433342575568189226e+00
1.683180042453911729e-01 3.029652732494030332e+00 2.442779590012836177e+00
1.657452158449485291e-01 3.013367496394860012e+00 2.452220513797102708e+00
1.632498849367395588e-01 2.997129846541199960e+00 2.461665168082486588e+00
1.608285640277344608e-01 2.980940025671209082e+00 2.471113374794823958e+00
1.584780072175954735e-01 2.964798273334006584e+00 2.480564956629146334e+00
1.561951556641528183e-01 2.948704825637202376e+00 2.490019737158581492e+00
1.539771243150433455e-01 2.932659915538762263e+00 2.499477540732172987e+00
