3.751570364428561177e+00 5.085384428198651996e+00 2.302317516742439896e+00
2.814607664461980630e+00 5.070035443568396971e+00 2.309528859203472617e+00
2.252129961838184702e+00 5.054700908939419257e+00 2.316747895578211036e+00
1.877019751930460334e+00 5.039380969300477631e+00 2.323974563063911258e+00
1.609022631418414839e+00 5.024075770395925566e+00 2.331208798361164458e+00
1.407991305021531359e+00 5.008785456418105575e+00 2.338450538266654721e+00
1.251613777375141900e+00 4.993510170728122866e+00 2.345699719172945397e+00
1.126499274322329436e+00 4.978250063816901161e+00 2.352956277064359281e+00
1.024124622451803024e+00 4.963005273693940289e+00 2.360220148197249568e+00
9.388067562377360176e-01 4.947775947220079296e+00 2.367491268332815313e+00
8.666107072160800229e-01 4.932562227885027184e+00 2.374769573041751070e+00
8.047254614352246094e-01 4.917364262038271150e+00 2.382054997731997137e+00
7.510894095012830007e-01 4.902182186657240592e+00 2.389347477700396016e+00
7.041562141349159143e-01 4.887016149020339206e+00 2.396646947948571693e+00
6.627432968043102113e-01 4.871866291845585728e+00 2.403953343355233141e+00
6.259308156988335758e-01 4.856732757645571219e+00 2.411266598624599578e+00
5.929925390723451706e-01 4.841615688681240925e+00 2.418586648291749963e+00
5.633474524264853178e-01 4.826515226935324421e+00 2.425913426728026234e+00
5.365251895739467924e-01 4.811431514094226536e+00 2.433246868146174080e+00
5.121408898759914896e-01 4.796364691534094504e+00 2.440586906605285655e+00
4.898766133185669114e-01 4.781314900308968774e+00 2.447933476015649035e+00
4.694674010435238021e-01 4.766282281140099109e+00 2.455286510143548373e+00
4.506906808160381361e-01 4.751266974405943699e+00 2.462645942616052963e+00
4.333581170073117494e-01 4.736269120132511112e+00 2.470011706925785422e+00
4.173092714234033496e-01 4.721288857983979348e+00 2.477383736435692541e+00
4.024066223334564762e-01 4.706326327253466779e+00 2.484761964383821464e+00
3.885316139013965109e-01 4.691381666853919441e+00 2.492146323888088766e+00
3.755814956257393922e-01 4.676455015309071150e+00 2.499536747951048188e+00
3.634667734216469603e-01 4.661546510744491556e+00 2.506933169464665490e+00
3.521091385832872400e-01 4.646656290630691188e+00 2.514335521200596446e+00
3.414397731607783926e-01 4.631784492834593259e+00 2.521743735875804138e+00
3.313979545411988581e-01 4.616931253904207111e+00 2.529157746060766154e+00
3.219298990236503233e-01 4.602096710286707193e+00 2.536577484252970027e+00
3.129877982100179867e-01 4.587280997986455944e+00 2.544002882863053205e+00
3.045290116190849106e-01 4.572484252556448858e+00 2.551433874219577014e+00
2.965153867691808776e-01 4.557706609089838601e+00 2.558870390573771303e+00
2.889126838527559249e-01 4.542948202211434250e+00 2.566312364104275989e+00
2.816900867011223331e-01 4.528209166069246727e+00 2.573759726921877267e+00
2.748197853083350628e-01 4.513489634326093736e+00 2.581212411074222057e+00
2.682766179888321223e-01 4.498789740151173611e+00 2.588670348550533795e+00
2.620377634619089346e-01 4.484109616211743088e+00 2.596133471286307337e+00
2.560824749208522322e-01 4.469449394664812836e+00 2.603601711167992327e+00
2.503918495563636215e-01 4.454809207148902495e+00 2.611075000037674787e+00
2.449486281395281406e-01 4.440189184775789499e+00 2.618553269697728947e+00
2.397370201877516982e-01 4.425589458122416886e+00 2.626036451915469527e+00
2.347425509831332913e-01 4.411010157222741590e+00 2.633524478427782700e+00
2.299519273217489057e-01 4.396451411559715083e+00 2.641017280945741064e+00
2.253529193717303258e-01 4.381913350057263123e+00 2.648514791159206627e+00
2.209342564293004518e-01 4.367396101072374748e+00 2.656016940741411592e+00
2.166855347020320566e-01 4.352899792387217026e+00 2.663523661353527583e+00
2.125971355309475008e-01 4.338424551201325308e+00 2.671034884649210461e+00
2.086601526983776766e-01 4.323970504123850311e+00 2.678550542279131363e+00
2.048663276652946674e-01 4.309537777165876271e+00 2.686070565895485096e+00
2.012079917470045165e-01 4.295126495732787930e+00 2.693594887156480766e+00
1.976780143751818153e-01 4.280736784616697044e+00 2.701123437730810206e+00
1.942697567117373514e-01 4.266368767988923061e+00 2.708656149302102190e+00
1.909770299795995052e-01 4.252022569392518214e+00 2.716192953573348223e+00
1.877940579601394544e-01 4.237698311734854784e+00 2.723733782271316795e+00
1.847154431791321050e-01 4.223396117280240780e+00 2.731278567150932535e+00
1.817361363648317130e-01 4.209116107642643101e+00 2.738827239999646501e+00
1.788514088146175296e-01 4.194858403778443545e+00 2.746379732641767379e+00
1.760568273521037341e-01 4.180623125979297861e+00 2.753935976942773589e+00
1.733482315957582398e-01 4.166410393865056072e+00 2.761495904813598301e+00
1.707217132938851911e-01 4.152220326376764525e+00 2.769059448214883812e+00
1.681735975100947800e-01 4.138053041769732765e+00 2.776626539161214158e+00
1.657004254687812761e-01 4.123908657606683903e+00 2.784197109725317976e+00
1.632989388922116702e-01 4.109787290750946731e+00 2.791771092042243829e+00
1.609660656800727951e-01 4.095689057359745533e+00 2.799348418313509335e+00
1.586989067991294300e-01 4.081614072877521870e+00 2.806929020811220088e+00
1.564947242653499104e-01 4.067562452029353182e+00 2.814512831882162391e+00
1.543509301137481193e-01 4.053534308814423781e+00 2.822099783951863117e+00
1.522650762625143706e-01 4.039529756499566915e+00 2.829689809528624700e+00
1.502348451879722824e-01 4.025548907612879646e+00 2.837282841207522388e+00
1.482580413356848203e-01 4.011591873937406127e+00 2.844878811674379726e+00
1.463325832007897342e-01 3.997658766504891048e+00 2.852477653709701855e+00
1.444564960175086510e-01 3.983749695589601902e+00 2.860079300192586604e+00
1.426279050038556373e-01 3.969864770702236090e+00 2.867683684104599173e+00
1.408450291129667298e-01 3.956004100583884853e+00 2.875290738533613055e+00
1.391061752472714241e-01 3.942167793200071380e+00 2.882900396677619437e+00
1.374097328959968112e-01 3.928355955734876837e+00 2.890512591848504176e+00
1.357541691603031397e-01 3.914568694585118802e+00 2.898127257475787477e+00
1.341380241337501722e-01 3.900806115354616743e+00 2.905744327110332925e+00
1.325599066088327671e-01 3.887068322848528101e+00 2.913363734428020990e+00
1.310184900830466681e-01 3.873355421067753213e+00 2.920985413233386119e+00
1.295125090403853041e-01 3.859667513203419720e+00 2.928609297463219630e+00
1.280407554863596808e-01 3.846004701631439815e+00 2.936235321190138858e+00
1.266020757166013977e-01 3.832367087907142089e+00 2.943863418626117223e+00
1.251953673008833479e-01 3.818754772759970884e+00 2.951493524125979651e+00
1.238195762659866916e-01 3.805167856088268241e+00 2.959125572190863807e+00
1.224736944622866197e-01 3.791606436954134018e+00 2.966759497471640472e+00
1.211567571002281352e-01 3.778070613578347725e+00 2.974395234772301944e+00
1.198678404440415707e-01 3.764560483335372520e+00 2.982032719053306913e+00
1.186060596511119697e-01 3.751076142748441367e+00 2.989671885434896037e+00
1.173705667463824237e-01 3.737617687484697804e+00 2.997312669200361768e+00
1.161605487220469107e-01 3.724185212350438423e+00 3.004955005799287537e+00
1.149752257535835431e-01 3.710778811286413958e+00 3.012598830850744758e+00
1.138138495239030268e-01 3.697398577363199212e+00 3.020244080146451182e+00
1.126757016480439827e-01 3.684044602776662014e+00 3.027890689653895517e+00
