1.567604362156307385e+00 1.208802281567963988e+00 1.241833574398901074e+00
1.567546139730395582e+00 1.208730017766496356e+00 1.241763115384586280e+00
1.567371471922770487e+00 1.208513220440252445e+00 1.241551732256040097e+00
1.567080357147067060e+00 1.208151871823348156e+00 1.241199406755898238e+00
1.566672792764632671e+00 1.207645942295725527e+00 1.240706108444588063e+00
1.566148775093933576e+00 1.206995390370058763e+00 1.240071794686592010e+00
1.565508299422994298e+00 1.206200162672195209e+00 1.239296410630030598e+00
1.564751360025662175e+00 1.205260193916317668e+00 1.238379889180705629e+00
1.563877950181714382e+00 1.204175406874743448e+00 1.237322150970534329e+00
1.562888062200931572e+00 1.202945712342453177e+00 1.236123104320451027e+00
1.561781687451319067e+00 1.201571009096481291e+00 1.234782645197918471e+00
1.560558816391631298e+00 1.200051183850273873e+00 1.233300657169137615e+00
1.559219438608437036e+00 1.198386111203183058e+00 1.231677011346132833e+00
1.557763542857980799e+00 1.196575653585314258e+00 1.229911566328913297e+00
1.556191117113059574e+00 1.194619661197834137e+00 1.228004168142821761e+00
1.554502148615269030e+00 1.192517971949053956e+00 1.225954650171372728e+00
1.552696623932915632e+00 1.190270411386480598e+00 1.223762833084769630e+00
1.550774529024997905e+00 1.187876792625176980e+00 1.221428524764436974e+00
1.548735849311579704e+00 1.185336916272619501e+00 1.218951520223739760e+00
1.546580569751080381e+00 1.182650570350544550e+00 1.216331601525386219e+00
1.544308674913558610e+00 1.179817530198232545e+00 1.213568537680099091e+00
1.541920149115897143e+00 1.176837558448941001e+00 1.210662084617352141e+00
1.539414976461873641e+00 1.173710404859961587e+00 1.207611985010840883e+00
1.536793140990456497e+00 1.170435806279892299e+00 1.204417968239423598e+00
1.534054626786040432e+00 1.167013486548474255e+00 1.201079750280935166e+00
1.531199418108124766e+00 1.163443156408953572e+00 1.197597033618022833e+00
1.528227499531993105e+00 1.159724513420777203e+00 1.193969507143932685e+00
1.525138856101169615e+00 1.155857241873319063e+00 1.190196846068924286e+00
1.521933473492478539e+00 1.151841012701357192e+00 1.186278711828026466e+00
1.518611338194588711e+00 1.147675483403118202e+00 1.182214751990934065e+00
1.515172437700992081e+00 1.143360297961750760e+00 1.178004600174892724e+00
1.511616760718415664e+00 1.138895086771178455e+00 1.173647875961507880e+00
1.507944297391739630e+00 1.134279466567347461e+00 1.169144184818474486e+00
1.504155039546563710e+00 1.129513040365980547e+00 1.164493118027327245e+00
1.500248980950629418e+00 1.124595397408027164e+00 1.159694252618380661e+00
1.496226117595392813e+00 1.119526113114118759e+00 1.154747151314152731e+00
1.492086447999111831e+00 1.114304749049418231e+00 1.149651362482639883e+00
1.487829973532902139e+00 1.108930852900375852e+00 1.144406420101940602e+00
1.483456698771309368e+00 1.103403958465041690e+00 1.139011843737856466e+00
1.478966631869023773e+00 1.097723585658681111e+00 1.133467138536198959e+00
1.474359784965482811e+00 1.091889240536616290e+00 1.127771795231702789e+00
1.469636174619183944e+00 1.085900415336335412e+00 1.121925290175570744e+00
1.464795822273663228e+00 1.079756588541099571e+00 1.115927085383855211e+00
1.459838754757189827e+00 1.073457224967423684e+00 1.109776628609035809e+00
1.454765004818345808e+00 1.067001775879023562e+00 1.103473353437361526e+00
1.449574611699800952e+00 1.060389679129984941e+00 1.097016679414692719e+00
1.444267621752683972e+00 1.053620359340151191e+00 1.090406012203818831e+00
1.438844089094128975e+00 1.046693228105934903e+00 1.083640743776438375e+00
1.433304076310680131e+00 1.039607684250012376e+00 1.076720252643232456e+00
1.427647655210381394e+00 1.032363114113601599e+00 1.069643904125721745e+00
1.421874907626558437e+00 1.024958891895329183e+00 1.062411050673885082e+00
1.415985926276402296e+00 1.017394380040936852e+00 1.055021032233773193e+00
1.409980815677668309e+00 1.009668929688444461e+00 1.047473176669721395e+00
1.403859693126914499e+00 1.001781881173675615e+00 1.039766800246040734e+00
1.397622689742915369e+00 9.937325646014198988e-01 1.031901208173455542e+00
1.391269951579009900e+00 9.855203004878713147e-01 1.023875695225908489e+00
1.384801640808326795e+00 9.771444004803859773e-01 1.015689546433765411e+00
1.378217936985997039e+00 9.686041681610007004e-01 1.007342037859850992e+00
1.371519038392615020e+00 9.598988999405884126e-01 9.988324374651903481e-01
1.364705163463374227e+00 9.510278860510191778e-01 9.901600060718109830e-01
1.357776552307482287e+00 9.419904116431176977e-01 9.813239984304091834e-01
1.350733468322554476e+00 9.327857579987608450e-01 9.723236644012194230e-01
1.343576199908893543e+00 9.234132038659526032e-01 9.631582502569371318e-01
1.336305062288625445e+00 9.138720269262716744e-01 9.538270001171046397e-01
1.328920399434820210e+00 9.041615054046227007e-01 9.443291575239108893e-01
