1.350271957820134539e+00 9.123183196631706737e-01 -1.936871318787305452e+00 3.843467358126181899e-02
1.349964591453649110e+00 9.121964120119534503e-01 -1.935878661676271539e+00 3.850333814242406366e-02
1.349656855853255122e+00 9.120742514587775185e-01 -1.934884687275461701e+00 3.857218732933935523e-02
1.349348750202433056e+00 9.119518373234698494e-01 -1.933889392742955016e+00 3.864122180357188602e-02
1.349040273682277968e+00 9.118291689236637243e-01 -1.932892775229401838e+00 3.871044222965191323e-02
1.348731425471463963e+00 9.117062455747888539e-01 -1.931894831878023577e+00 3.877984927509228047e-02
1.348422204746246633e+00 9.115830665900658270e-01 -1.930895559824582941e+00 3.884944361040434252e-02
1.348112610680453960e+00 9.114596312804947864e-01 -1.929894956197377054e+00 3.891922590911420232e-02
1.347802642445490973e+00 9.113359389548509881e-01 -1.928893018117213698e+00 3.898919684777914924e-02
1.347492299210314659e+00 9.112119889196734768e-01 -1.927889742697393771e+00 3.905935710600409033e-02
1.347181580141433965e+00 9.110877804792579804e-01 -1.926885127043694856e+00 3.912970736645805803e-02
1.346870484402918899e+00 9.109633129356495829e-01 -1.925879168254352347e+00 3.920024831489086342e-02
1.346559011156351682e+00 9.108385855886326210e-01 -1.924871863420060780e+00 3.927098064015020068e-02
1.346247159560861828e+00 9.107135977357244672e-01 -1.923863209623922099e+00 3.934190503419797424e-02
1.345934928773120820e+00 9.105883486721648712e-01 -1.922853203941454758e+00 3.941302219212772240e-02
1.345622317947281488e+00 9.104628376909090770e-01 -1.921841843440573960e+00 3.948433281218167307e-02
1.345309326235024416e+00 9.103370640826193849e-01 -1.920829125181571673e+00 3.955583759576770247e-02
1.344995952785527082e+00 9.102110271356558258e-01 -1.919815046217091092e+00 3.962753724747709871e-02
1.344682196745464742e+00 9.100847261360682783e-01 -1.918799603592124203e+00 3.969943247510151346e-02
1.344368057259014648e+00 9.099581603675884756e-01 -1.917782794343982689e+00 3.977152398965067698e-02
1.344053533467808315e+00 9.098313291116197910e-01 -1.916764615502288827e+00 3.984381250537039759e-02
1.343738624510961488e+00 9.097042316472299106e-01 -1.915745064088962613e+00 3.991629873975994364e-02
1.343423329525057941e+00 9.095768672511423958e-01 -1.914724137118190006e+00 3.998898341358999436e-02
1.343107647667483917e+00 9.094492351980636435e-01 -1.913701831575007395e+00 4.006186725083502043e-02
1.342791578023117660e+00 9.093213347593303020e-01 -1.912678144500835842e+00 4.013495097903404391e-02
1.342475119744159784e+00 9.091931652049142221e-01 -1.911653072865267422e+00 4.020823532879541640e-02
1.342158271956984006e+00 9.090647258020734256e-01 -1.910626613651428274e+00 4.028172103415711414e-02
1.341841033785388548e+00 9.089360158156768454e-01 -1.909598763834635005e+00 4.035540883251989563e-02
1.341523404350597692e+00 9.088070345081975532e-01 -1.908569520382372930e+00 4.042929946466564811e-02
1.341205382771247345e+00 9.086777811397007687e-01 -1.907538880254295410e+00 4.050339367477655272e-02
1.340886968163381487e+00 9.085482549678381980e-01 -1.906506840402189873e+00 4.057769221045346569e-02
1.340568159640441070e+00 9.084184552478370422e-01 -1.905473397769974708e+00 4.065219582273534027e-02
1.340248956313267570e+00 9.082883812324917816e-01 -1.904438549293677951e+00 4.072690526611789930e-02
1.339929357290080114e+00 9.081580321721548499e-01 -1.903402291901421073e+00 4.080182129857320289e-02
1.339609361676478372e+00 9.080274073147276415e-01 -1.902364622513399661e+00 4.087694468156880673e-02
1.339288968575431893e+00 9.078965059056511855e-01 -1.901325538041873875e+00 4.095227618008731585e-02
1.338968177087275002e+00 9.077653271878980412e-01 -1.900285035391146682e+00 4.102781656264593152e-02
1.338646986309695919e+00 9.076338704019613068e-01 -1.899243111457552313e+00 4.110356660131631035e-02
1.338325395337735868e+00 9.075021347858471810e-01 -1.898199763129435613e+00 4.117952707174418747e-02
1.338003403263771318e+00 9.073701195750645265e-01 -1.897154987287138939e+00 4.125569875316968671e-02
1.337681009177519531e+00 9.072378240026166552e-01 -1.896108780802989280e+00 4.133208242844720048e-02
1.337358212166017690e+00 9.071052472989904469e-01 -1.895061140541269840e+00 4.140867888406579017e-02
1.337035011313629562e+00 9.069723886921485789e-01 -1.894012063358224474e+00 4.148548891016947543e-02
1.336711405702028177e+00 9.068392474075193110e-01 -1.892961546102022607e+00 4.156251330057784965e-02
1.336387394410187168e+00 9.067058226679867161e-01 -1.891909585612753686e+00 4.163975285280682725e-02
1.336062976514387435e+00 9.065721136938825753e-01 -1.890856178722413850e+00 4.171720836808918281e-02
1.335738151088193826e+00 9.064381197029750536e-01 -1.889801322254879734e+00 4.179488065139572855e-02
1.335412917202455807e+00 9.063038399104607068e-01 -1.888745013025905362e+00 4.187277051145639473e-02
1.335087273925299245e+00 9.061692735289537115e-01 -1.887687247843096605e+00 4.195087876078136546e-02
1.334761220322118858e+00 9.060344197684768730e-01 -1.886628023505901419e+00 4.202920621568236731e-02
1.334434755455573551e+00 9.058992778364521881e-01 -1.885567336805597183e+00 4.210775369629442960e-02
1.334107878385571988e+00 9.057638469376900758e-01 -1.884505184525265387e+00 4.218652202659734646e-02
1.333780588169274361e+00 9.056281262743807181e-01 -1.883441563439787636e+00 4.226551203443744409e-02
1.333452883861078409e+00 9.054921150460841783e-01 -1.882376470315824557e+00 4.234472455154974363e-02
1.333124764512616744e+00 9.053558124497195214e-01 -1.881309901911801807e+00 4.242416041357981171e-02
1.332796229172745761e+00 9.052192176795560430e-01 -1.880241854977896532e+00 4.250382046010617310e-02
1.332467276887542740e+00 9.050823299272027223e-01 -1.879172326256022263e+00 4.258370553466261921e-02
1.332137906700297414e+00 9.049451483815992292e-01 -1.878101312479816265e+00 4.266381648476078731e-02
1.331808117651498646e+00 9.048076722290043783e-01 -1.877028810374613998e+00 4.274415416191278128e-02
1.331477908778838204e+00 9.046699006529875797e-01 -1.875954816657453783e+00 4.282471942165417406e-02
1.331147279117197435e+00 9.045318328344174041e-01 -1.874879328037046156e+00 4.290551312356682967e-02
1.330816227698637055e+00 9.043934679514528119e-01 -1.873802341213765210e+00 4.298653613130221096e-02
1.330484753552397814e+00 9.042548051795321618e-01 -1.872723852879635720e+00 4.306778931260459714e-02
1.330152855704890946e+00 9.041158436913632190e-01 -1.871643859718319813e+00 4.314927353933457888e-02
1.329820533179683961e+00 9.039765826569127194e-01 -1.870562358405096992e+00 4.323098968749281706e-02
1.329487784997502198e+00 9.038370212433963768e-01 -1.869479345606856135e+00 4.331293863724364201e-02
1.329154610176225937e+00 9.036971586152688918e-01 -1.868394817982083733e+00 4.339512127293904814e-02
1.328821007730865089e+00 9.035569939342121826e-01 -1.867308772180838794e+00 4.347753848314301478e-02
1.328486976673572517e+00 9.034165263591269479e-01 -1.866221204844753068e+00 4.356019116065550784e-02
1.328152516013624274e+00 9.032757550461204543e-01 -1.865132112607007064e+00 4.364308020253714060e-02
1.327817624757421378e+00 9.031346791484970993e-01 -1.864041492092325836e+00 4.372620651013369580e-02
1.327482301908473161e+00 9.029932978167476421e-01 -1.862949339916956548e+00 4.380957098910093911e-02
1.327146546467398380e+00 9.028516101985384346e-01 -1.861855652688661600e+00 4.389317454942959912e-02
1.326810357431916110e+00 9.027096154387006521e-01 -1.860760427006703965e+00 4.397701810547047924e-02
1.326473733796838417e+00 9.025673126792201906e-01 -1.859663659461833873e+00 4.406110257595967361e-02
1.326136674554065475e+00 9.024247010592264528e-01 -1.858565346636277704e+00 4.414542888404420634e-02
1.325799178692573577e+00 9.022817797149820240e-01 -1.857465485103718894e+00 4.422999795730755968e-02
1.325461245198417126e+00 9.021385477798714581e-01 -1.856364071429299933e+00 4.431481072779554220e-02
1.325122873054710215e+00 9.019950043843900644e-01 -1.855261102169590171e+00 4.439986813204235827e-02
1.324784061241632616e+00 9.018511486561344714e-01 -1.854156573872594471e+00 4.448517111109676764e-02
1.324444808736417123e+00 9.017069797197901915e-01 -1.853050483077722355e+00 4.457072061054821038e-02
1.324105114513339787e+00 9.015624966971212961e-01 -1.851942826315786883e+00 4.465651758055371595e-02
1.323764977543717247e+00 9.014176987069592029e-01 -1.850833600108994670e+00 4.474256297586462483e-02
1.323424396795902958e+00 9.012725848651921279e-01 -1.849722800970925674e+00 4.482885775585315064e-02
1.323083371235276307e+00 9.011271542847532068e-01 -1.848610425406528313e+00 4.491540288453982344e-02
1.322741899824234402e+00 9.009814060756092813e-01 -1.847496469912102812e+00 4.500219933062069716e-02
1.322399981522190737e+00 9.008353393447510182e-01 -1.846380930975297652e+00 4.508924806749484149e-02
1.322057615285565646e+00 9.006889531961798090e-01 -1.845263805075089136e+00 4.517655007329195171e-02
1.321714800067787188e+00 9.005422467308982215e-01 -1.844145088681781619e+00 4.526410633090026392e-02
1.321371534819270055e+00 9.003952190468971217e-01 -1.843024778256984852e+00 4.535191782799471993e-02
1.321027818487421346e+00 9.002478692391451265e-01 -1.841902870253611102e+00 4.543998555706512538e-02
1.320683650016631905e+00 9.001001963995771682e-01 -1.840779361115863377e+00 4.552831051544463381e-02
1.320339028348268329e+00 8.999521996170827265e-01 -1.839654247279224997e+00 4.561689370533843213e-02
1.319993952420670302e+00 8.998038779774948370e-01 -1.838527525170445376e+00 4.570573613385248146e-02
1.319648421169138164e+00 8.996552305635772129e-01 -1.837399191207542692e+00 4.579483881302296583e-02
1.319302433525933349e+00 8.995062564550142525e-01 -1.836269241799774576e+00 4.588420275984500529e-02
1.318955988420269065e+00 8.993569547283982724e-01 -1.835137673347646770e+00 4.597382899630261116e-02
1.318609084778304519e+00 8.992073244572182933e-01 -1.834004482242893364e+00 4.606371854939816241e-02
1.318261721523142027e+00 8.990573647118476064e-01 -1.832869664868475912e+00 4.615387245118236781e-02
1.317913897574815696e+00 8.989070745595330036e-01 -1.831733217598560781e+00 4.624429173878425586e-02
1.317565611850290530e+00 8.987564530643821215e-01 -1.830595136798527811e+00 4.633497745444174060e-02
1.317216863263454441e+00 8.986054992873512282e-01 -1.829455418824947666e+00 4.642593064553193760e-02
1.316867650725113581e+00 8.984542122862347879e-01 -1.828314060025578724e+00 4.651715236460195885e-02
1.316517973142987019e+00 8.983025911156514720e-01 -1.827171056739364641e+00 4.660864366940004055e-02
1.316167829421698965e+00 8.981506348270331674e-01 -1.826026405296413468e+00 4.670040562290657393e-02
1.315817218462773885e+00 8.979983424686129867e-01 -1.824880102018004324e+00 4.679243929336565633e-02
1.315466139164636505e+00 8.978457130854130552e-01 -1.823732143216567403e+00 4.688474575431652441e-02
1.315114590422594487e+00 8.976927457192309667e-01 -1.822582525195684422e+00 4.697732608462579923e-02
1.314762571128847757e+00 8.975394394086300132e-01 -1.821431244250078407e+00 4.707018136851907897e-02
1.314410080172472073e+00 8.973857931889244188e-01 -1.820278296665609030e+00 4.716331269561379463e-02
1.314057116439420358e+00 8.972318060921683491e-01 -1.819123678719268167e+00 4.725672116095148284e-02
1.313703678812511155e+00 8.970774771471432540e-01 -1.817967386679161912e+00 4.735040786503049576e-02
1.313349766171429067e+00 8.969228053793449895e-01 -1.816809416804518795e+00 4.744437391383937719e-02
1.312995377392720542e+00 8.967677898109714940e-01 -1.815649765345677347e+00 4.753862041888980844e-02
1.312640511349785655e+00 8.966124294609110201e-01 -1.814488428544077436e+00 4.763314849725011624e-02
1.312285166912870782e+00 8.964567233447278127e-01 -1.813325402632263827e+00 4.772795927157948842e-02
1.311929342949073263e+00 8.963006704746512288e-01 -1.812160683833870412e+00 4.782305387016125980e-02
1.311573038322321860e+00 8.961442698595611933e-01 -1.810994268363621762e+00 4.791843342693791891e-02
1.311216251893392748e+00 8.959875205049777636e-01 -1.809826152427329138e+00 4.801409908154480322e-02
1.310858982519884419e+00 8.958304214130453635e-01 -1.808656332221884266e+00 4.811005197934559163e-02
1.310501229056224126e+00 8.956729715825225702e-01 -1.807484803935251572e+00 4.820629327146686710e-02
1.310142990353663217e+00 8.955151700087675692e-01 -1.806311563746472393e+00 4.830282411483340088e-02
1.309784265260268254e+00 8.953570156837253879e-01 -1.805136607825654771e+00 4.839964567220387398e-02
1.309425052620923902e+00 8.951985075959155713e-01 -1.803959932333970562e+00 4.849675911220632102e-02
1.309065351277322486e+00 8.950396447304181935e-01 -1.802781533423659432e+00 4.859416560937444840e-02
1.308705160067958451e+00 8.948804260688609791e-01 -1.801601407238017094e+00 4.869186634418394555e-02
1.308344477828136121e+00 8.947208505894066466e-01 -1.800419549911397743e+00 4.878986250308866429e-02
1.307983303389945728e+00 8.945609172667422504e-01 -1.799235957569208733e+00 4.888815527855799870e-02
1.307621635582288722e+00 8.944006250720519802e-01 -1.798050626327922119e+00 4.898674586911345996e-02
1.307259473230793834e+00 8.942399729730223790e-01 -1.796863552295045352e+00 4.908563547936798527e-02
1.306896815158034464e+00 8.940789599338273552e-01 -1.795674731569157467e+00 4.918482532005707258e-02
1.306533660183211376e+00 8.939175849150982067e-01 -1.794484160239869563e+00 4.928431660808631903e-02
1.306170007122358090e+00 8.937558468739232875e-01 -1.793291834387849670e+00 4.938411056656331899e-02
1.305805854788285592e+00 8.935937447638323539e-01 -1.792097750084819197e+00 4.948420842483761822e-02
1.305441201990581890e+00 8.934312775347807989e-01 -1.790901903393542938e+00 4.958461141853938436e-02
1.305076047535598249e+00 8.932684441331375513e-01 -1.789704290367840178e+00 4.968532078961893084e-02
1.304710390226463179e+00 8.931052435016711977e-01 -1.788504907052579584e+00 4.978633778638540813e-02
1.304344228863064892e+00 8.929416745795352162e-01 -1.787303749483684756e+00 4.988766366354707715e-02
1.303977562242054855e+00 8.927777363022540991e-01 -1.786100813688130673e+00 4.998929968225089560e-02
1.303610389156845573e+00 8.926134276017110292e-01 -1.784896095683948580e+00 5.009124711012272191e-02
1.303242708397608141e+00 8.924487474061322256e-01 -1.783689591480230208e+00 5.019350722130812292e-02
1.302874518751266919e+00 8.922836946400731772e-01 -1.782481297077126214e+00 5.029608129651302190e-02
1.302505819001499088e+00 8.921182682244049866e-01 -1.781271208465850853e+00 5.039897062304485309e-02
1.302136607928735756e+00 8.919524670762997154e-01 -1.780059321628685742e+00 5.050217649485402860e-02
1.301766884310154859e+00 8.917862901092161731e-01 -1.778845632538985200e+00 5.060570021257582846e-02
1.301396646919679601e+00 8.916197362328867060e-01 -1.777630137161174462e+00 5.070954308357229073e-02
1.301025894527984672e+00 8.914528043533007651e-01 -1.776412831450764340e+00 5.081370642197474696e-02
1.300654625902482264e+00 8.912854933726922502e-01 -1.775193711354346116e+00 5.091819154872653796e-02
1.300282839807332946e+00 8.911178021895242995e-01 -1.773972772809603748e+00 5.102299979162590315e-02
1.299910535003432566e+00 8.909497296984741910e-01 -1.772750011745316101e+00 5.112813248536968863e-02
1.299537710248422684e+00 8.907812747904207962e-01 -1.771525424081361377e+00 5.123359097159651404e-02
1.299164364296684582e+00 8.906124363524268173e-01 -1.770299005728738218e+00 5.133937659893136191e-02
1.298790495899329711e+00 8.904432132677272405e-01 -1.769070752589539941e+00 5.144549072302945919e-02
1.298416103804217681e+00 8.902736044157119055e-01 -1.767840660557004506e+00 5.155193470662140787e-02
1.298041186755934939e+00 8.901036086719120721e-01 -1.766608725515488310e+00 5.165870991955790609e-02
1.297665743495816093e+00 8.899332249079856538e-01 -1.765374943340493941e+00 5.176581773885512855e-02
1.297289772761922588e+00 8.897624519917012309e-01 -1.764139309898671959e+00 5.187325954874084238e-02
1.296913273289059143e+00 8.895912887869239505e-01 -1.762901821047830220e+00 5.198103674069994712e-02
1.296536243808764644e+00 8.894197341535996504e-01 -1.761662472636943866e+00 5.208915071352119425e-02
1.296158683049312588e+00 8.892477869477404262e-01 -1.760421260506167540e+00 5.219760287334409415e-02
1.295780589735718635e+00 8.890754460214091992e-01 -1.759178180486844267e+00 5.230639463370572589e-02
1.295401962589732614e+00 8.889027102227033961e-01 -1.757933228401518777e+00 5.241552741558856698e-02
1.295022800329847623e+00 8.887295783957418482e-01 -1.756686400063947717e+00 5.252500264746805259e-02
1.294643101671289376e+00 8.885560493806468063e-01 -1.755437691279110535e+00 5.263482176536122409e-02
1.294262865326031520e+00 8.883821220135298402e-01 -1.754187097843226351e+00 5.274498621287496830e-02
1.293882090002786978e+00 8.882077951264767401e-01 -1.752934615543766395e+00 5.285549744125519339e-02
1.293500774407015053e+00 8.880330675475306412e-01 -1.751680240159461333e+00 5.296635690943599789e-02
1.293118917240916987e+00 8.878579381006770355e-01 -1.750423967460327468e+00 5.307756608408992910e-02
1.292736517203441959e+00 8.876824056058277845e-01 -1.749165793207669850e+00 5.318912643967749210e-02
1.292353572990295740e+00 8.875064688788061318e-01 -1.747905713154107810e+00 5.330103945849798408e-02
1.291970083293925597e+00 8.873301267313290497e-01 -1.746643723043580732e+00 5.341330663074055074e-02
1.291586046803540500e+00 8.871533779709931400e-01 -1.745379818611375811e+00 5.352592945453522183e-02
1.291201462205104233e+00 8.869762214012576473e-01 -1.744113995584137822e+00 5.363890943600483491e-02
1.290816328181343176e+00 8.867986558214285830e-01 -1.742846249679888659e+00 5.375224808931699377e-02
1.290430643411745182e+00 8.866206800266424048e-01 -1.741576576608046212e+00 5.386594693673672773e-02
1.290044406572564917e+00 8.864422928078500297e-01 -1.740304972069443235e+00 5.398000750867944231e-02
1.289657616336828516e+00 8.862634929518007354e-01 -1.739031431756346890e+00 5.409443134376422380e-02
1.289270271374335364e+00 8.860842792410252855e-01 -1.737755951352482064e+00 5.420921998886764348e-02
1.288882370351665863e+00 8.859046504538196087e-01 -1.736478526533042910e+00 5.432437499917779772e-02
1.288493911932178548e+00 8.857246053642284789e-01 -1.735199152964726821e+00 5.443989793824939583e-02
1.288104894776024967e+00 8.855441427420294165e-01 -1.733917826305748644e+00 5.455579037805818876e-02
1.287715317540142790e+00 8.853632613527148143e-01 -1.732634542205862438e+00 5.467205389905707008e-02
1.287325178878272691e+00 8.851819599574767272e-01 -1.731349296306391894e+00 5.478869009023150383e-02
1.286934477440953239e+00 8.850002373131885536e-01 -1.730062084240248099e+00 5.490570054915631937e-02
1.286543211875535331e+00 8.848180921723898251e-01 -1.728772901631959513e+00 5.502308688205225645e-02
1.286151380826179969e+00 8.846355232832678883e-01 -1.727481744097689287e+00 5.514085070384334292e-02
1.285758982933868921e+00 8.844525293896416951e-01 -1.726188607245272788e+00 5.525899363821479976e-02
1.285366016836410497e+00 8.842691092309440393e-01 -1.724893486674234921e+00 5.537751731767093927e-02
1.284972481168447755e+00 8.840852615422056804e-01 -1.723596377975822103e+00 5.549642338359394439e-02
1.284578374561463177e+00 8.839009850540373581e-01 -1.722297276733031568e+00 5.561571348630303668e-02
1.284183695643781764e+00 8.837162784926114734e-01 -1.720996178520635356e+00 5.573538928511419938e-02
1.283788443040589478e+00 8.835311405796469897e-01 -1.719693078905218275e+00 5.585545244840007389e-02
1.283392615373929679e+00 8.833455700323900039e-01 -1.718387973445201222e+00 5.597590465365053641e-02
1.282996211262718234e+00 8.831595655635978703e-01 -1.717080857690873819e+00 5.609674758753383644e-02
1.282599229322749057e+00 8.829731258815198824e-01 -1.715771727184432160e+00 5.621798294595822809e-02
1.282201668166706110e+00 8.827862496898815081e-01 -1.714460577460004576e+00 5.633961243413364989e-02
1.281803526404165172e+00 8.825989356878651826e-01 -1.713147404043690480e+00 5.646163776663480627e-02
1.281404802641608498e+00 8.824111825700927669e-01 -1.711832202453588581e+00 5.658406066746383967e-02
1.281005495482439471e+00 8.822229890266088947e-01 -1.710514968199843722e+00 5.670688287011388384e-02
1.280605603526977054e+00 8.820343537428614322e-01 -1.709195696784670426e+00 5.683010611763352621e-02
1.280205125372483987e+00 8.818452753996841587e-01 -1.707874383702396637e+00 5.695373216269090932e-02
1.279804059613164124e+00 8.816557526732788919e-01 -1.706551024439502573e+00 5.707776276763924100e-02
1.279402404840179974e+00 8.814657842351970585e-01 -1.705225614474654705e+00 5.720219970458220726e-02
1.279000159641664469e+00 8.812753687523214863e-01 -1.703898149278751495e+00 5.732704475544041223e-02
1.278597322602726516e+00 8.810845048868478635e-01 -1.702568624314957813e+00 5.745229971201788743e-02
1.278193892305470980e+00 8.808931912962667532e-01 -1.701237035038751566e+00 5.757796637606951706e-02
1.277789867329002682e+00 8.807014266333444974e-01 -1.699903376897961227e+00 5.770404655936890032e-02
1.277385246249449491e+00 8.805092095461054535e-01 -1.698567645332815568e+00 5.783054208377657462e-02
1.276980027639964543e+00 8.803165386778130097e-01 -1.697229835775979190e+00 5.795745478130909234e-02
1.276574210070745341e+00 8.801234126669503777e-01 -1.695889943652606702e+00 5.808478649420874967e-02
1.276167792109051291e+00 8.799298301472024963e-01 -1.694547964380383798e+00 5.821253907501329483e-02
1.275760772319210368e+00 8.797357897474369359e-01 -1.693203893369576107e+00 5.834071438662684350e-02
1.275353149262636432e+00 8.795412900916848020e-01 -1.691857726023074271e+00 5.846931430239127314e-02
1.274944921497846106e+00 8.793463297991214178e-01 -1.690509457736446786e+00 5.859834070615780460e-02
1.274536087580474764e+00 8.791509074840482274e-01 -1.689159083897991076e+00 5.872779549235969399e-02
1.274126646063291179e+00 8.789550217558728118e-01 -1.687806599888778791e+00 5.885768056608500082e-02
1.273716595496213300e+00 8.787586712190894600e-01 -1.686452001082715535e+00 5.898799784315068157e-02
1.273305934426322228e+00 8.785618544732600732e-01 -1.685095282846585496e+00 5.911874925017662069e-02
1.272894661397888427e+00 8.783645701129951799e-01 -1.683736440540117396e+00 5.924993672466049438e-02
1.272482774952377937e+00 8.781668167279331749e-01 -1.682375469516026234e+00 5.938156221505353632e-02
1.272070273628483683e+00 8.779685929027224445e-01 -1.681012365120083230e+00 5.951362768083642840e-02
1.271657155962130359e+00 8.777698972170001612e-01 -1.679647122691164229e+00 5.964613509259639873e-02
1.271243420486503073e+00 8.775707282453731883e-01 -1.678279737561308993e+00 5.977908643210438216e-02
1.270829065732061558e+00 8.773710845573982064e-01 -1.676910205055788028e+00 5.991248369239358940e-02
1.270414090226565262e+00 8.771709647175616187e-01 -1.675538520493157879e+00 6.004632887783768747e-02
1.269998492495090892e+00 8.769703672852598997e-01 -1.674164679185323967e+00 6.018062400423068031e-02
1.269582271060049283e+00 8.767692908147783903e-01 -1.672788676437604094e+00 6.031537109886696280e-02
1.269165424441216716e+00 8.765677338552727571e-01 -1.671410507548797275e+00 6.045057220062194370e-02
1.268747951155749121e+00 8.763656949507472316e-01 -1.670030167811243915e+00 6.058622936003371651e-02
1.268329849718205393e+00 8.761631726400350706e-01 -1.668647652510895085e+00 6.072234463938511878e-02
1.267911118640578039e+00 8.759601654567780171e-01 -1.667262956927382245e+00 6.085892011278649233e-02
1.267491756432304273e+00 8.757566719294054280e-01 -1.665876076334086520e+00 6.099595786625973404e-02
1.267071761600301327e+00 8.755526905811139571e-01 -1.664487005998207980e+00 6.113345999782209689e-02
1.266651132648983547e+00 8.753482199298463495e-01 -1.663095741180838250e+00 6.127142861757138570e-02
1.266229868080295029e+00 8.751432584882717913e-01 -1.661702277137036887e+00 6.140986584777181206e-02
1.265807966393729167e+00 8.749378047637634825e-01 -1.660306609115902887e+00 6.154877382294034194e-02
1.265385426086355070e+00 8.747318572583785423e-01 -1.658908732360652394e+00 6.168815468993417428e-02
