1.412749511721578699e+00 -6.645208848668530122e-01 3.989606150134011653e+00
1.412701886575996379e+00 -6.645535488443167216e-01 3.989512111742902878e+00
1.412559017882328627e+00 -6.646515382367168545e-01 3.989229998025564772e+00
1.412320925872252220e+00 -6.648148454234299454e-01 3.988759813354879391e+00
1.411987644269797171e+00 -6.650434577025348126e-01 3.988101565031248352e+00
1.411559220299085426e+00 -6.653373572891634335e-01 3.987255263302035502e+00
1.411035714694654830e+00 -6.656965213133702042e-01 3.986220921388214933e+00
1.410417201714804669e+00 -6.661209218173440583e-01 3.984998555518796781e+00
1.409703769157895081e+00 -6.666105257519817640e-01 3.983588184972946422e+00
1.408895518381594103e+00 -6.671652949728036353e-01 3.981989832129888107e+00
1.407992564325061480e+00 -6.677851862351991130e-01 3.980203522526606363e+00
1.406995035534061911e+00 -6.684701511889820091e-01 3.978229284923428200e+00
1.405903074188995072e+00 -6.692201363722347640e-01 3.976067151377547404e+00
1.404716836135828206e+00 -6.700350832044134064e-01 3.973717157324552218e+00
1.403436490919923729e+00 -6.709149279786981168e-01 3.971179341668070073e+00
1.402062221822738319e+00 -6.718596018535433201e-01 3.968453746877588006e+00
1.400594225901384604e+00 -6.728690308434126521e-01 3.965540419094588209e+00
1.399032714031030578e+00 -6.739431358086475088e-01 3.962439408247067529e+00
1.397377910950125202e+00 -6.750818324444459728e-01 3.959150768172592816e+00
1.395630055308423101e+00 -6.762850312689030474e-01 3.955674556750012894e+00
1.393789399717790367e+00 -6.775526376100622361e-01 3.952010836039954622e+00
1.391856210805765937e+00 -6.788845515919528228e-01 3.948159672434261580e+00
1.389830769271857447e+00 -6.802806681195393557e-01 3.944121136814536577e+00
1.387713369946538933e+00 -6.817408768625349280e-01 3.939895304719941205e+00
1.385504321852933485e+00 -6.832650622380448402e-01 3.935482256524450495e+00
1.383203948271140238e+00 -6.848531033919379452e-01 3.930882077623739868e+00
1.380812586805185482e+00 -6.865048741789236963e-01 3.926094858631906881e+00
1.378330589452559707e+00 -6.882202431412413057e-01 3.921120695588245386e+00
1.375758322676310597e+00 -6.899990734858875152e-01 3.915959690174293684e+00
1.373096167479660901e+00 -6.918412230603485646e-01 3.910611949941388943e+00
1.370344519483106316e+00 -6.937465443266823684e-01 3.905077588548987677e+00
1.367503789009475446e+00 -6.957148843484242118e-01 3.899356726017100261e+00
1.364574401144622140e+00 -6.977460847053921222e-01 3.893449488974986217e+00
1.361556795852573831e+00 -6.998399815433019588e-01 3.887356010950691942e+00
1.358451428042313225e+00 -7.019964054884679783e-01 3.881076432644005703e+00
1.355258767661532859e+00 -7.042151816251397412e-01 3.874610902225496201e+00
